'关于加强区、县（市）、开发区产业工会建设的指导意见',沈阳市总工会,2009-12-02,现行有效,团体规定
'市工商局关于印发重点产业园区重点项目重点企业直通车服务措施的通知',沈阳市工商行政管理局,2013-04-25,现行有效,地方政府规章及文件
'辽宁省人民政府办公厅转发省服务业委《关于深化流通体制改革加快流通产业发展实施意见》的通知',辽宁省人民政府办公厅,2013-04-19,现行有效,地方政府规章及文件
'辽宁省食品药品监督管理局、辽宁省发展和改革委员会、辽宁省经济和信息化委员会、辽宁省卫生厅转发《国家食品药品监督管理局、国家发展改革委员会、工业和信息化部、卫生部关于加快实施新修订药品生产质量管理规范促进医药产业升级有关问题的通知》',辽宁省食品药品监督管理局;辽宁省发展和改革委员会;辽宁省经济和信息化委员会;辽宁省卫生厅,2013-03-12,现行有效,地方政府规章及文件
'转发《财政部、国家发展改革委关于印发战略性新兴产业发展专项资金管理暂行办法的通知》',辽宁省财政厅;辽宁省发展和改革委员会,2013-02-20,现行有效,地方政府规章及文件
'关于营口市发展精细化工产业的实施意见',营口市人民政府,2012-12-31,现行有效,地方政府规章及文件
'辽宁省人民政府办公厅转发省知识产权局等部门《关于加强战略性新兴产业知识产权工作实施意见》的通知',辽宁省人民政府办公厅,2012-12-07,已失效,地方政府规章及文件
'中山市人民政府办公室关于印发中山市推进产业转移工作实施方案的通知',中山市人民政府办公室,2012-11-26,现行有效,地方政府规章及文件
'关于加快推进精细化工产业发展的实施意见',辽阳市人民政府,2012-11-09,现行有效,地方政府规章及文件
'中山市人民政府办公室关于加快优势传统产业转型升级的实施意见',中山市人民政府办公室,2012-09-28,现行有效,地方政府规章及文件
'关于印发《辽宁省省级文化产业示范园区评选命名管理办法》和《辽宁省省级文化产业示范基地评选命名管理办法》的通知',辽宁省文化厅,2012-09-11,现行有效,地方政府规章及文件
'大连市人民政府办公厅关于加快推动海水淡化产业发展实施海水淡化示范工程的意见',大连市人民政府办公厅,2012-07-04,现行有效,地方政府规章及文件
'关于印发沈阳市支持重点产业发展专项资金管理暂行办法的通知',沈阳市人民政府办公厅,2012-06-06,现行有效,地方政府规章及文件
'关于设立支持重点产业发展专项资金的意见',沈阳市人民政府,2012-04-21,现行有效,地方政府规章及文件
'关于印发2012年推进战略性新兴产业发展工作要点的通知',沈阳市人民政府办公厅,2012-04-12,现行有效,地方政府规章及文件
'定西市人民政府办公室转发《甘肃省承接转移领导小组办公室关于印发虞海燕副省长在全省承接产业转移工作座谈会上讲话通知》的通知',定西市人民政府办公室,2012-03-20,现行有效,地方政府规章及文件
'关于印发辽宁省工业产业集群公共服务平台项目验收细则的通知',辽宁省经济和信息化委员会;辽宁省财政厅,2012-02-20,现行有效,地方政府规章及文件
'关于印发辽宁省产业集群展会补贴实施细则的通知',辽宁省经济和信息化委员会;辽宁省财政厅,2012-02-20,现行有效,地方政府规章及文件
'铁岭市人民政府关于促进服务外包产业发展的若干意见',铁岭市人民政府,2012-02-07,现行有效,地方政府规章及文件
'马鞍山市人民政府办公室关于促进铁基新材料高技术产业集群发展的政策意见',马鞍山市人民政府办公室,2012-01-08,现行有效,地方政府规章及文件
'关于钢铁产业结构调整和优化升级的实施意见',辽阳市人民政府办公室,2011-12-31,现行有效,地方政府规章及文件
'关于进一步加快辽阳市工业产业集群发展的实施意见',辽阳市人民政府办公室,2011-12-31,现行有效,地方政府规章及文件
'关于印发辽阳市水泥产业“十二五”发展规划的通知',辽阳市人民政府办公室,2011-12-30,现行有效,地方政府规章及文件
'沈阳市人民政府关于加快汽车产业发展的意见',沈阳市人民政府,2011-12-24,现行有效,地方政府规章及文件
'沈阳市人民政府办公厅关于印发沈阳市“十二五”时期文化产业发展规划的通知',沈阳市人民政府办公厅,2011-09-23,现行有效,地方政府规章及文件
'中共定西市委办公室、定西市人民政府办公室关于贯彻落实全省文化产业园区(基地)建设现场会议精神的通知',中共定西市委办公室;定西市人民政府办公室,2011-08-31,现行有效,地方政府规章及文件
'定西市人民政府办公室转发《省政府办公厅关于印发甘肃省“十二五”陇药产业发展规划通知》的通知',定西市人民政府办公室,2011-08-25,现行有效,地方政府规章及文件
'关于辽阳高新技术产业开发区享受市级行政管理权限和相应行政审批权限有关问题的通知',辽阳市人民政府办公室,2011-08-12,现行有效,地方政府规章及文件
'鞍山市人民政府办公厅关于印发鞍山市推进工业产业集群发展实施方案的通知',鞍山市人民政府办公厅,2011-08-09,现行有效,地方政府规章及文件
'定西市人民政府办公室转发省政府办公厅《关于印发甘肃省林果产业发展扶持办法通知》的通知',定西市人民政府办公室,2011-07-29,现行有效,地方政府规章及文件
'关于印发《沈阳市服务外包产业发展专项资金管理办法》的通知',沈阳市对外贸易经济合作局;沈阳市财政局,2011-06-28,现行有效,地方政府规章及文件
'关于加快我市一县一业主导产业发展的意见',营口市人民政府,2011-06-20,现行有效,地方政府规章及文件
'关于加快我市县域工业产业集群发展的意见',营口市人民政府,2011-06-20,现行有效,地方政府规章及文件
'铁岭市人民政府办公室转发市农委《关于做好全市水稻产业开发工作意见》的通知',铁岭市人民政府办公室,2011-06-01,现行有效,地方政府规章及文件
'关于进一步促进工业产业集群发展的若干意见',辽阳市人民政府办公室,2011-05-30,现行有效,地方政府规章及文件
'辽宁省人民政府关于进一步促进工业产业集群发展的若干意见',辽宁省人民政府,2011-04-17,现行有效,地方政府规章及文件
'大连市人民政府关于支持大连高新技术产业园区建设国家创新型特色园区的若干意见',大连市人民政府,2011-03-21,现行有效,地方政府规章及文件
'关于印发2011年沈阳市推进新兴产业发展工作要点的通知',沈阳市人民政府办公厅,2011-03-17,现行有效,地方政府规章及文件
'大连市人民政府关于支持大连国家生态工业示范园区（静脉产业类）开发建设的若干意见',大连市人民政府,2011-03-01,现行有效,地方政府规章及文件
'定西市人民政府办公室批转人民银行定西市中心支行《关于贯彻金融支持定西市马铃薯和中药材产业发展的指导意见实施意见》的通知',定西市人民政府办公室,2011-02-28,现行有效,地方政府规章及文件
'关于印发《丹东软件产业园区优惠政策》的通知',丹东市人民政府,2011-02-28,现行有效,地方政府规章及文件
'关于印发《辽宁(丹东)国际视光产业园区优惠政策》的通知',丹东市人民政府,2011-02-28,现行有效,地方政府规章及文件
'印发中山市产业发展导向目录（2011年版）的通知',中山市人民政府,2011-02-10,现行有效,地方政府规章及文件
'印发关于进一步推进我市产业转移工作实施方案的通知',中山市人民政府办公室,2010-12-28,现行有效,地方政府规章及文件
'印发关于加速发展现代建筑产业若干政策的通知',沈阳市人民政府,2010-12-21,已失效,地方政府规章及文件
'大连市人民政府关于加快产业集群发展打造现代产业聚集区的指导意见',大连市人民政府,2010-11-09,现行有效,地方政府规章及文件
'辽宁省人民政府办公厅关于促进电影产业繁荣发展的通知',辽宁省人民政府办公厅,2010-10-08,现行有效,地方政府规章及文件
'关于推进辽宁（丹东）仪器仪表产业基地研发体系建设的意见',丹东市人民政府,2010-09-23,现行有效,地方政府规章及文件
'定西市人民政府办公室关于印发定西市循环经济产业园区土地使用管理暂行办法的通知',定西市人民政府办公室,2010-09-14,现行有效,地方政府规章及文件
'本溪市人民政府印发关于加快本溪南芬铸件产业园发展优惠政策的通知',本溪市人民政府,2010-08-25,现行有效,地方政府规章及文件
'印发中山市关于加快新能源产业发展若干政策规定的通知',中山市人民政府,2010-08-23,现行有效,地方政府规章及文件
'印发中山市关于加快新能源产业发展若干政策规定的通知',中山市人民政府,2010-08-23,现行有效,地方政府规章及文件
'关于印发沈阳市现代建筑产业发展规划的通知',沈阳市人民政府,2010-08-21,现行有效,地方政府规章及文件
'印发中山市新能源产业鼓励发展指导目录（2010年版）的通知',中山市人民政府办公室,2010-08-03,现行有效,地方政府规章及文件
'关于印发辽宁再生资源产业园招商引资优惠政策(暂行)的通知',东港市人民政府,2010-07-28,现行有效,地方政府规章及文件
'定西市人民政府办公室批转人民银行定西市中心支行《关于金融支持全市旅游文化产业做大做强指导意见》的通知',定西市人民政府办公室,2010-06-30,现行有效,地方政府规章及文件
'马鞍山市人民政府印发关于促进软件动漫及服务外包产业加快发展若干政策（暂行）的通知',马鞍山市人民政府,2010-06-24,现行有效,地方政府规章及文件
'关于印发《丹东大孤山经济区阀门（精铸、机加）产业园区优惠政策》的通知',丹东市人民政府,2010-06-21,现行有效,地方政府规章及文件
'关于印发国家辽宁（本溪）生物医药科技产业基地经济区划行政执法权限若干规定的通知',本溪市人民政府,2010-06-07,现行有效,地方政府规章及文件
'关于印发葫芦岛市林业产业振兴规划（2010—2012）的通知',葫芦岛市人民政府办公室,2010-05-21,现行有效,地方政府规章及文件
'关于加快发展新兴产业的意见',沈阳市人民政府,2010-05-17,现行有效,地方政府规章及文件
'定西市人民政府关于印发市对循环经济产业园区过渡期财政体制的通知',定西市人民政府,2010-05-14,现行有效,地方政府规章及文件
'关于促进服务外包产业发展的意见',沈阳市人民政府,2010-05-11,现行有效,地方政府规章及文件
'关于印发本溪桥北钢铁深加工产业园征地动迁安置补偿实施方案的通知',本溪市人民政府办公厅,2010-04-12,现行有效,地方政府规章及文件
'关于营口市产业优化升级的具体安排意见',营口市人民政府,2010-04-08,现行有效,地方政府规章及文件
'印发本溪市人民政府关于加快本溪钢材加工产业园发展优惠政策的通知',本溪市人民政府,2010-03-22,现行有效,地方政府规章及文件
'关于加强南部承接产业转移新区规划范围内有关事项管理的通知',马鞍山市人民政府办公室,2010-03-18,现行有效,地方政府规章及文件
'辽宁省文化厅关于在全省开展文化产业“四个一”工程建设的通知',辽宁省文化厅,2010-03-17,现行有效,地方政府规章及文件
'关于铁西产业一线公交专线票价的批复',沈阳市物价局,2010-02-11,现行有效,地方政府规章及文件
'关于加快承接产业转移示范区建设的实施意见',中共马鞍山市委;马鞍山市人民政府,2010-02-09,现行有效,地方政府规章及文件
'辽宁省人民政府关于加快发展新兴产业的意见',辽宁省人民政府,2010-02-01,现行有效,地方政府规章及文件
'关于促进房地产业又好又快发展的意见',东港市人民政府,2010,现行有效,地方政府规章及文件
'转发市发展改革委等部门《关于抑制部分行业产能过剩和重复建设引导产业健康发展实施意见》的通知',辽阳市人民政府办公室,2009-12-31,现行有效,地方政府规章及文件
'关于转发《辽宁省省级林业产业龙头企业评选认定及运行监测办法》的通知',大连市林业局,2009-12-25,现行有效,地方政府规章及文件
'抚顺市人民政府关于扶持鹿产业发展的意见',抚顺市人民政府,2009-11-30,现行有效,地方政府规章及文件
'抚顺市人民政府关于支持辽宁(抚顺)碳纤维产业基地发展政策的意见',抚顺市人民政府,2009-11-05,现行有效,地方政府规章及文件
'关于印发2009中国(沈阳)国际现代建筑产业论坛工作方案的通知',沈阳市人民政府办公厅,2009-10-12,已失效,地方政府规章及文件
'定西市人民政府关于印发定西市循环经济产业园区企业入园优惠政策的通知',定西市人民政府,2009-10-09,现行有效,地方政府规章及文件
'锦州市人民政府关于北镇市中国大型炉业产业基地招商引资政策的决定',锦州市人民政府,2009-09-26,已失效,地方政府规章及文件
'关于做好六大工业主导产业项目谋划储备工作的通知',巢湖市千亿工业振兴计划领导组办公室,2009-09-15,现行有效,地方政府规章及文件
'转发市农委等9部门(单位)《关于培植农村产业带头人工作方案》的通知',沈阳市人民政府办公厅,2009-09-07,已失效,地方政府规章及文件
'关于印发促进丹东市蔬菜产业发展实施意见的通知',丹东市人民政府办公室,2009-08-17,现行有效,地方政府规章及文件
'关于印发沈阳市现代建筑产业发展规划调研工作方案的通知',沈阳市人民政府办公厅,2009-07-17,已失效,地方政府规章及文件
'关于修改关于促进房地产业发展有关问题的通知和关于促进房地产业发展有关问题的补充意见的通知',葫芦岛市人民政府,2009-07-01,现行有效,地方政府规章及文件
'关于印发《法库和康平两县“一县一业”产业集群发展考察报告》的通知',抚顺市经济委员会,2009-06-29,现行有效,地方政府规章及文件
'关于转发市人事局《为仪器仪表产业发展提供人才人事服务暂行规定》的通知',丹东市人民政府办公室,2009-06-20,现行有效,地方政府规章及文件
'锦州市人民政府关于辽宁黑山农业机械装备制造产业园招商引资政策的决定',锦州市人民政府,2009-06-18,已失效,地方政府规章及文件
'关于印发桓仁满族自治县房地产业非法集资风险排查工作方案的通知',本溪市桓仁满族自治县人民政府办公室,2009-06-16,已失效,地方政府规章及文件
'关于印发加快我县银行卡产业发展的若干意见的通知',金华市武义县人民政府,2009-06-10,现行有效,地方政府规章及文件
'锦州市人民政府关于加快光伏产业发展有关政策的决定',锦州市人民政府,2009-06-01,现行有效,地方政府规章及文件
'盘锦市人民政府办公室转发市人民银行《盘锦市银行卡产业发展规划(2009—2011年)》的通知',盘锦市人民政府办公室,2009-05-11,现行有效,地方政府规章及文件
'关于进一步促进全市房地产业发展的意见',本溪市人民政府办公厅,2009-04-27,现行有效,地方政府规章及文件
'关于印发《辽宁(丹东)仪器仪表产业基地优惠政策》的通知',丹东市人民政府,2009-04-14,现行有效,地方政府规章及文件
'印发中山市产业发展导向目录(2009年版)的通知',中山市人民政府,2009-04-10,现行有效,地方政府规章及文件
'关于印发《丹东边境经济合作区(临港产业园区)岗位聘任制办法》的通知',丹东边境经济合作区管理委员会,2009-03-28,现行有效,地方政府规章及文件
'锦州市人民政府关于印发锦州市光伏产业招商引资奖励办法的通知',锦州市人民政府,2009-03-25,现行有效,地方政府规章及文件
'关于印发《马鞍山市2009年水稻产业提升行动实施方案》的通知',马鞍山市农业委员会,2009-03-17,已失效,地方政府规章及文件
'关于加快建设现代产业体系的意见',中山市人民政府,2009-03-16,现行有效,地方政府规章及文件
'关于印发《马鞍山市产业发展重点支持目录(2009-2015年)》的通知',马鞍山市人民政府,2009-03-12,现行有效,地方政府规章及文件
'关于促进房地产业发展有关问题的补充意见',葫芦岛市人民政府,2009-03-12,现行有效,地方政府规章及文件
'关于丹东市促进无水印染产业快速发展的优惠政策的通知',丹东市人民政府,2009-02-25,现行有效,地方政府规章及文件
'抚顺市人民政府办公厅转发市农委关于聘用特色产业农民技术员意见的通知',抚顺市人民政府办公厅,2009-02-20,现行有效,地方政府规章及文件
'转发市经委市信息产业办关于马鞍山市无线宽带城市建设方案的通知',马鞍山市人民政府办公室,2009-02-18,现行有效,地方政府规章及文件
'关于印发法库县2009年农业产业结构调整实施意见的通知',沈阳市法库县人民政府,2009-02-15,已失效,地方政府规章及文件
'关于成立沈阳基础产业发展集团有限公司的通知',沈阳市人民政府,2009-02-11,现行有效,地方政府规章及文件
'关于下达辽宁省2009年“五点一线”沿海经济带园区产业项目贴息计划(第一批)的通知',辽宁省发展和改革委员会;辽宁省财政厅;辽宁省开放办,2009-02-03,现行有效,地方政府规章及文件
'铁岭市人民政府批转《关于金融支持房地产业又好又快发展指导意见》的通知',铁岭市人民政府,2009-01-10,现行有效,地方政府规章及文件
'关于进一步促进房地产业又好又快发展的补充意见',锦州市人民政府,2009-01-06,已失效,地方政府规章及文件
'沈阳市促进软件和服务外包产业发展的若干政策措施',沈阳市经济和信息化委员会,2009,已失效,地方政府规章及文件
'大连开发区、出口加工区、金石滩国家旅游度假区产业项目贴息资金管理办法',大连经济技术开发区管理委员会;大连出口加工区管理局;大连金石滩国家旅游度假区管理委员会,2009,现行有效,地方政府规章及文件
'关于印发《大连经济技术开发区生物外包服务及生物产业规划（简本）》的通知',大连经济技术开发区管理委员会,2009,现行有效,地方政府规章及文件
'转发沈阳市人民政府印发的关于加快沈阳棋盘山国家级文化产业示范区发展若干政策措施的通知',沈阳市地方税务局,2008-12-19,现行有效,地方政府规章及文件
'转发市信息产业局《关于加快辽宁(辽阳)电子材料产业基地建设的实施意见》的通知',辽阳市人民政府办公室,2008-12-18,现行有效,地方政府规章及文件
'关于促进房地产业发展有关问题的通知',葫芦岛市人民政府,2008-11-25,已失效,地方政府规章及文件
'关于新经济形势下保持信息产业快速发展的若干意见',大连市信息产业局,2008-11-21,现行有效,地方政府规章及文件
'大连市人民政府办公厅关于印发大连市进一步促进软件和服务外包产业发展若干规定的通知',大连市信息产业局,2008-11-21,现行有效,地方政府规章及文件
'抚顺市人民政府关于促进房地产业健康快速发展的若干意见',抚顺市人民政府,2008-11-20,现行有效,地方政府规章及文件
'印发关于加快沈阳棋盘山国家级文化产业示范区发展若干政策措施的通知',沈阳市人民政府,2008-11-07,已失效,地方政府规章及文件
'关于促进我市房地产业又好又快发展的补充意见',辽阳市人民政府,2008-10-27,现行有效,地方政府规章及文件
'关于印发辽宁（本溪）生物医药产业基地基础建设专项资金审计监督暂行办法的通知',本溪市人民政府办公厅,2008-10-21,现行有效,地方政府规章及文件
'关于印发认真做好外商投资房地产业备案审核工作意见的通知',沈阳市人民政府办公厅,2008-10-08,现行有效,地方政府规章及文件
'锦州市人民政府关于促进全市房地产业又好又快发展的意见',锦州市人民政府,2008-09-23,现行有效,地方政府规章及文件
'关于印发辽宁(本溪)生物医药产业基地项目资金支付办法的通知',本溪市人民政府办公厅,2008-09-22,现行有效,地方政府规章及文件
'关于促进我市房地产业又好又快发展的实施意见',辽阳市人民政府,2008-09-03,已失效,地方政府规章及文件
'丹东市人民政府关于扶持修造船产业发展的若干政策的通知',丹东市人民政府,2008-08-15,现行有效,地方政府规章及文件
'关于印发《大连市扶持乡村特色产业财政专项资金管理办法》的通知',大连市财政局;大连市农村经济委员会;大连市林业局;大连市海洋与渔业局;大连市水务局,2008-07-18,现行有效,地方政府规章及文件
'关于印发《大连高新技术产业园区关于进一步加强软件和服务外包业人才工作的若干规定》的通知',大连高新园区管理委员会办公室,2008-07-10,现行有效,地方政府规章及文件
'关于修订《大连市花卉产业发展财政专项资金管理办法》的通知',大连市财政局;大连市林业局,2008-06-30,已被修订,地方政府规章及文件
'关于促进沈阳服务外包产业发展的若干意见',沈阳市人民政府,2008-06-30,已失效,地方政府规章及文件
'转发国家发展改革委《乳制品工业产业政策》的通知',沈阳市发展和改革委员会,2008-06-26,现行有效,地方政府规章及文件
'关于印发沈阳市服务外包产业2008-2012年发展规划的通知',沈阳市人民政府,2008-06-25,现行有效,地方政府规章及文件
'中共大连市委、大连市人民政府关于加快软件和服务外包产业发展的意见',中共大连市委;大连市人民政府,2008-06-23,现行有效,地方政府规章及文件
'关于给予鞍羊线和鞍营线设施农业产业带优惠政策的决定',海城市人民政府,2008-05-07,现行有效,地方政府规章及文件
'关于印发沈阳市促进软件及动漫产业发展和加快电子信息产品制造业发展若干政策措施的通知',沈阳市人民政府,2008-05-04,现行有效,地方政府规章及文件
'中共本溪市委、本溪市人民政府关于加快医药产业发展若干政策的决定',中共本溪市委;本溪市人民政府,2008-04-21,现行有效,地方政府规章及文件
'关于印发《马鞍山市2008年水稻产业提升行动实施方案》的通知',马鞍山市农业委员会,2008-03-31,已失效,地方政府规章及文件
'关于印发《大连高新技术产业园区闲置土地处理办法》的通知',大连高新园区管理委员会,2008-03-28,现行有效,地方政府规章及文件
'关于对北江生态产业园区实行封区的通知',本溪市桓仁满族自治县人民政府,2008-03-17,现行有效,地方政府规章及文件
'盘锦市人民政府修订《关于全力支持盘锦船舶修造产业园快速发展的决定》的通知',盘锦市人民政府,2008-02-02,现行有效,地方政府规章及文件
'2008年度武义县乡镇街道农业特色产业工作考核办法',金华市武义县农业局,2008,现行有效,地方政府规章及文件
'中共马鞍山市委、马鞍山市人民政府关于加快软件产业发展的若干意见',中共马鞍山市委;马鞍山市人民政府,2007-12-07,现行有效,地方政府规章及文件
'关于印发《沈阳市高新技术产业带有关政策的实施办法（暂行）》的通知',沈阳市科学技术局;沈阳市财政局;沈阳市国家税务局;沈阳市地方税务局,2007-11-29,现行有效,地方政府规章及文件
'关于进一步明确办理工业产品生产许可证产业政策证明有关问题的通知',辽宁省经济委员会,2007-11-01,现行有效,地方政府规章及文件
'关于印发中山市扶持产业专项资金管理评审委员会议事规则等文件的通知',中山市人民政府办公室,2007-10-15,现行有效,地方政府规章及文件
'定西市人民政府办公室关于印发定西市畜草产业财政专项扶持方案的通知',定西市人民政府办公室,2007-10-12,现行有效,地方政府规章及文件
'大连高新技术产业园区行政服务大厅管理暂行办法',大连高新技术产业园区管理委员会,2007-09-22,现行有效,地方政府规章及文件
'定西市人民政府办公室关于印发定西市中药材产业发展工程财政专项扶持方案的通知',定西市人民政府办公室,2007-09-19,现行有效,地方政府规章及文件
'关于印发《千山区发展乡村旅游产业实施意见》的通知',鞍山市千山区人民政府,2007-08-30,现行有效,地方政府规章及文件
'关于印发2007－2010年本溪市蔬菜产业发展规划的通知',本溪市人民政府办公厅,2007-08-29,现行有效,地方政府规章及文件
'印发中山市扶持产业发展专项资金管理暂行办法的通知',中山市人民政府,2007-07-31,现行有效,地方政府规章及文件
'转发省政协常委视察团《关于我省新型产业基地建设情况视察报告》的通知',锦州市人民政府办公厅,2007-07-04,现行有效,地方政府规章及文件
'中共武义县委、武义县人民政府关于进一步加快旅游产业发展的若干意见',中共金华市武义县委;金华市武义县人民政府,2007-06-29,现行有效,地方政府规章及文件
'铁岭市人民政府办公室关于印发铁岭市“十一五”期间榛子产业开发考核奖励办法的通知',铁岭市人民政府办公室,2007-05-15,现行有效,地方政府规章及文件
'关于印发辽阳市果蚕花药特色产业“十一五”发展规划的通知',辽阳市人民政府,2007-04-30,现行有效,地方政府规章及文件
'抚顺市人民政府办公厅关于印发抚顺市银行卡产业发展规划（2007——2009年）的通知',抚顺市人民政府办公厅,2007-04-29,现行有效,地方政府规章及文件
'丹东市人民政府关于印发《辽宁丹东临港产业园区管理暂行办法》的通知',丹东市人民政府,2007-04-05,现行有效,地方政府规章及文件
'沈阳市人民政府关于印发沈阳市促进文化产业发展若干政策措施的通知',沈阳市人民政府,2007-03-20,现行有效,地方政府规章及文件
'关于印发《辽宁省文化厅关于开展国有文化企事业单位文化产业专题调研的实施方案》的通知',辽宁省文化厅,2007-03-07,已失效,地方政府规章及文件
'锦州市人民政府关于印发锦州市人民政府加快发展光伏产业基地的若干规定的通知',锦州市人民政府,2007-03-01,现行有效,地方政府规章及文件
'锦州市人民政府关于建设光伏产业基地的实施意见',锦州市人民政府,2007-02-14,现行有效,地方政府规章及文件
'鞍山市人民政府关于印发规范产业园区财政管理体制等问题暂行规定的通知',鞍山市人民政府,2007-02-02,现行有效,地方政府规章及文件
'辽宁省人民政府办公厅关于转发省信息产业厅等部门全省涉农信息资源整合工作方案的通知',辽宁省人民政府办公厅,2007-01-21,现行有效,地方政府规章及文件
'马鞍山市人民政府办公室转发人行市中心支行等部门关于加快马鞍山市银行卡产业发展的意见的通知',马鞍山市人民政府办公室,2006-12-29,现行有效,地方政府规章及文件
'盘锦市人民政府关于全力支持盘锦船舶修造产业园快速发展的决定',盘锦市人民政府,2006-12-26,现行有效,地方政府规章及文件
'本溪市人民政府关于印发本溪市促进中药科技产业基地发展扶持政策的通知',本溪市人民政府,2006-11-17,现行有效,地方政府规章及文件
'抚顺市人民政府关于印发抚顺市“十一五”信息化建设和信息产业发展规划的通知',抚顺市人民政府,2006-11-07,现行有效,地方政府规章及文件
'丹东市人民政府关于印发《丹东临港产业园区财税体制管理办法》的通知',丹东市人民政府,2006-10-21,现行有效,地方政府规章及文件
'铁岭市人民政府办公室关于铁岭市高新技术产业开发区财政管理体制的实施意见',铁岭市人民政府办公室,2006-10-13,已失效,地方政府规章及文件
'辽阳市人民政府关于印发辽阳市加快第三产业发展的若干规定的通知',辽阳市人民政府,2006-10-10,已被修正,地方政府规章及文件
'沈阳市促进民营文化演出产业加快发展的若干政策措施',沈阳市人民政府,2006-08-25,现行有效,地方政府规章及文件
'辽宁省人民政府办公厅转发省农委关于加快水果产业发展意见的通知',辽宁省人民政府办公厅,2006-08-07,现行有效,地方政府规章及文件
'鞍山市人民政府办公厅关于加快我市林业产业发展的意见',鞍山市人民政府办公厅,2006-06-29,现行有效,地方政府规章及文件
'关于印发东港市培育水稻产业新增长点工作方案的通知',东港市人民政府办公室,2006-05-16,现行有效,地方政府规章及文件
'关于印发法库县2006-2008年农业产业结构调整实施意见的通知',沈阳市法库县人民政府办公室,2006-04-06,已失效,地方政府规章及文件
'大连开发区2006年度光电子产业发展指导意见',大连经济技术开发区管理委员会,2006-04-05,已失效,地方政府规章及文件
'马鞍山市“十一五”高新技术产业发展规划',马鞍山市人民政府,2006-03-17,现行有效,地方政府规章及文件
'关于印发《马鞍山市十一五高新技术产业发展规划》的通知',马鞍山市人民政府,2006-03-17,现行有效,地方政府规章及文件
'丹东市人民政府办公室转发市农委关于加快全市设施蔬菜产业发展意见的通知',丹东市人民政府办公室,2006-03-03,现行有效,地方政府规章及文件
'关于促进我市柞蚕产业持续稳定发展的意见',丹东市人民政府办公室,2006-03-01,现行有效,地方政府规章及文件
'丹东市人民政府办公室关于加快丹东市林业产业发展的意见',丹东市人民政府办公室,2006-02-17,现行有效,地方政府规章及文件
